,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,price
0,8.95399992806571,9.238142876397996,8.951499938964844,8.951499938964844,0.0,0.33905647955514623,9.914319475569606,8.561966277226386,8.951499938964844,7.951499938964844,8.951499938964844
1,8.95399992806571,9.238142876397996,8.912038289583645,8.910333156585692,-0.0017051329979533847,0.33905647955514623,9.914319475569606,8.561966277226386,8.894499778747557,7.875499725341797,8.875499725341797
2,8.95399992806571,9.238142876397996,8.900706830783802,8.898689206147578,-0.0020176246362240136,0.33905647955514623,9.914319475569606,8.561966277226386,8.884807513310358,7.880499839782715,8.880499839782715
3,8.95399992806571,9.238142876397996,8.964946914242011,8.971862763920049,0.006915849678037489,0.33905647955514623,9.914319475569606,8.561966277226386,9.0506498336792,8.130499839782717,9.130499839782717
4,8.95399992806571,9.238142876397996,8.956378876826083,8.95994553002734,0.003566653201257708,0.33905647955514623,9.914319475569606,8.561966277226386,8.96854570089293,7.928000450134277,8.928000450134277
5,8.95399992806571,9.238142876397996,8.958506204614887,8.961660139219326,0.003153934604439357,0.33905647955514623,9.914319475569606,8.561966277226386,8.967513823247218,7.9670000076293945,8.967000007629395
6,8.95399992806571,9.238142876397996,8.956104141864508,8.957942419343006,0.0018382774784981848,0.33905647955514623,9.914319475569606,8.561966277226386,8.95249753814167,7.944999694824219,8.944999694824219
7,8.931857109069824,9.238142876397996,8.930387993077398,8.924251917742964,-0.0061360753344334995,0.33905647955514623,9.914319475569606,8.561966277226386,8.848483463322246,7.796500205993652,8.796500205993652
8,8.938357080732073,9.238142876397996,8.928996416296993,8.923608479087303,-0.005387937209690108,0.33905647955514623,9.914319475569606,8.561966277226386,8.89682996201571,7.920999526977539,8.920999526977539
9,8.967285701206752,9.238142876397996,8.950247437245965,8.953813145052052,0.003565707806087559,0.33905647955514623,9.914319475569606,8.561966277226386,9.020945544650505,8.083000183105469,9.083000183105469
10,9.016071455819267,9.238142876397996,9.01791892575917,9.04862886747588,0.03070994171670982,0.33905647955514623,9.914319475569606,8.561966277226386,9.321650293750821,8.472000122070312,9.472000122070312
11,9.1295713697161,9.238142876397996,9.104487793651202,9.168440915484744,0.06395312183354207,0.33905647955514623,9.914319475569606,8.561966277226386,9.588883832372062,8.72249984741211,9.72249984741211
12,9.212357112339564,9.238142876397996,9.156269468029768,9.23408637059409,0.07781690256432228,0.33905647955514623,9.914319475569606,8.561966277226386,9.560628063730384,8.546500205993652,9.546500205993652
13,9.263714245387487,9.238142876397996,9.17291747884026,9.246075499847832,0.07315802100757196,0.33905647955514623,9.914319475569606,8.561966277226386,9.389875736316503,8.304499626159668,9.304499626159668
14,9.342785699026924,9.238142876397996,9.192073511182992,9.263484696651386,0.07141118546839387,0.33905647955514623,9.914319475569606,8.561966277226386,9.363292164565998,8.350000381469728,9.350000381469728
15,9.40978581564767,9.238142876397996,9.212778283754925,9.284392404783391,0.07161412102846576,0.33905647955514623,9.914319475569606,8.561966277226386,9.381097617484132,8.390000343322754,9.390000343322754
16,9.493071556091309,9.238142876397996,9.258784283053364,9.346744582951851,0.0879602998984872,0.33905647955514623,9.914319475569606,8.561966277226386,9.57103278477277,8.666000366210938,9.666000366210938
17,9.535428728376116,9.238142876397996,9.30914332964499,9.41500494873431,0.10586161908932112,0.33905647955514623,9.914319475569606,8.561966277226386,9.702677813973365,8.768500328063965,9.768500328063965
18,9.51900018964495,9.238142876397996,9.337909237211798,9.445912597956912,0.10800336074511385,0.33905647955514623,9.914319475569606,8.561966277226386,9.639225988799156,8.607500076293944,9.607500076293944
19,9.54407160622733,9.238142876397996,9.374131927037427,9.489946336409426,0.11581440937199972,0.33905647955514623,9.914319475569606,8.561966277226386,9.694408744329087,8.722000122070312,9.722000122070312
20,9.496714455740792,9.238142876397996,9.337052347773485,9.407960363760418,0.07090801598693375,0.33808829958580516,9.914319475569606,8.561966277226386,9.213469296566323,7.972999572753906,8.972999572753906
21,9.459000178745814,9.244547662280855,9.314264257459497,9.357140047958664,0.04287579049916701,0.32888633064490314,9.902320323570661,8.586775000991048,9.128490060522656,8.086000442504885,9.086000442504885
