ds,yhat,yhat_upper,yhat_lower
2013-09-24,16.028337749203025,30.25210934343929,1.5160080866589107
2013-09-25,15.963209264160097,29.61255041036282,2.430154371477957
2013-09-26,15.839342551880675,30.759885673436326,1.0670233717013589
2013-09-27,15.529032425988877,29.135846778968485,1.8788945988729355
2013-09-30,15.41276795815951,29.622653911257586,2.245045665388321
2013-10-01,15.570013142324704,30.449259353667355,0.9439053311777341
2013-10-02,15.594306829689048,29.507478356290424,1.832176371070678
2013-10-03,15.554791861458195,29.480670756800798,1.3619078953107613
2013-10-04,15.322272052195006,29.028880906124755,1.8851117453424389
2013-10-07,15.388063426079574,28.797897828459604,1.4113836459489908
2013-10-08,15.586027819005484,29.497783533082618,1.432689969926214
2013-10-09,15.640231178746511,29.773419365453982,0.771815014134835
2013-10-10,15.61969440411635,29.299958647805024,1.821828157300588
2013-10-11,15.39534661308526,29.579792301740635,1.5951584333679263
2013-10-14,15.425571523103459,30.034334687469652,1.7490210294419763
2013-10-15,15.594292763896387,30.341389677537794,2.157091426006887
2013-10-16,15.612331307128485,29.66207856530869,1.8583865954934264
2013-10-17,15.549987818755412,29.93972517697456,1.948454391383685
2013-10-18,15.279573788486426,28.141772106839138,1.1038892336204857
2013-10-21,15.16071916934665,30.28312450174166,1.2590890559275725
2013-10-22,15.281061549113762,28.587229959230186,1.5005226510243221
2013-10-23,15.253757077842668,29.791068868719613,1.2660910744971754
2013-10-24,15.150411629802527,27.102996517729125,0.38660378635028014
2013-10-25,14.844519595905517,29.335517109936283,1.3665851493751424
2013-10-28,14.661853785842858,28.818332365251436,1.057115428768178
2013-10-29,14.77737164425984,27.96748957795804,1.5948087911979114
2013-10-30,14.754074068609569,28.775168610532255,0.6012948004873047
2013-10-31,14.663608127256609,28.073735352389928,0.33693580263040995
2013-11-01,14.379290513946124,28.701151802395064,0.022234604437771636
2013-11-04,14.308577164990986,29.59283803329528,0.5711765243018722
2013-11-05,14.474536524886094,29.23992193311301,0.10218864948947146
2013-11-06,14.506507391323549,29.643448508569854,0.6500487617386896
2013-11-07,14.474887249168267,28.512598293653177,1.3847445569311918
2013-11-08,14.25164121627736,28.142203360549953,0.995740765086777
2013-11-11,14.363086546043375,27.433495318763963,-0.22696611135936032
2013-11-12,14.584535185302075,28.274795663104765,0.9386866605032992
2013-11-13,14.667017554325026,28.004175775455124,0.7481512964863053
2013-11-14,14.67962649928617,28.220633722934068,0.6659410287446121
2013-11-15,14.493140041187027,28.435088378816154,0.8078152664137704
2013-11-18,14.66049194038152,28.27817881895024,1.560033587764127
2013-11-19,14.880193317925855,28.40309818999038,-0.05238218075254897
2013-11-20,14.950130165008476,28.63590367092322,1.1124955657604172
2013-11-21,14.93936826541595,28.902803950023696,0.7868655490507185
2013-11-22,14.718890308204013,28.92250096920965,-0.4472178969854708
2013-11-25,14.72600216241679,28.148016928260795,0.5865541229034594
2013-11-26,14.875758777381996,28.18709646848794,1.3987841270132948
2013-11-27,14.869411388925352,27.827026314730208,0.4306643313658234
2013-11-29,14.472310835648006,29.340000597528284,1.088568884354387
2013-12-02,14.221547541483869,27.46388227757055,0.9765025409219112
2013-12-03,14.289714491695364,28.07830326869103,-0.3569802946620831
2013-12-04,14.206779249068559,28.676338899303655,1.4284913008964044
2013-12-05,14.037357168375571,27.8816833469046,-0.271949568560694
2013-12-06,13.662905707876677,27.43090624317656,-0.4161341805638163
2013-12-09,13.26548960093704,26.875946254514318,-1.0227468495553949
2013-12-10,13.30856292143077,27.910932104547598,-0.8425670478808187
2013-12-11,13.213569395519817,26.871970337417913,-1.071793690466771
2013-12-12,13.052911968870559,26.831545812551234,-0.6971920467399508
2013-12-13,12.700687220433514,27.67084670460406,-0.8535531390355092
2013-12-16,12.447972249824705,26.108638062021434,-2.803297973194236
2013-12-17,12.563194703248747,27.851545364171315,-1.1165183036032602
2013-12-18,12.55072105616185,26.330476410284042,-1.8156229779710369
2013-12-19,12.481717530507812,26.99667384640792,-1.1417245521740362
2013-12-20,12.228888404835374,26.163356298204747,-2.4871041932774642
2013-12-23,12.305173388474872,26.294328318324446,-2.0197720459481663
2013-12-24,12.534775312152718,25.27163434466427,-0.37221243798665904
2013-12-26,12.678962451499888,27.212844085542983,-1.600104272036107
2013-12-27,12.534165730497993,26.713316130384975,-2.40296324649611
2013-12-30,12.897959307349256,27.46301337790289,-1.0077555030091347
2013-12-31,13.207209821324248,27.48717109304596,-0.9008026759798677
2014-01-02,13.481129716383059,27.499099088851075,-0.7966807099321876
2014-01-03,13.385366236716935,26.76825733091403,-0.6523382724471951
2014-01-06,13.831090456992552,27.77562820773556,-0.313860695913843
2014-01-07,14.146623376790064,29.04259921394579,1.6727848083638062
2014-01-08,14.314645625269685,28.872295085244968,0.6197380762839885
2014-01-09,14.404771276027192,28.35486846313257,1.0244063174913032
2014-01-10,14.28857127871753,27.775080097117826,0.7350342875432264
2014-01-13,14.6347876442456,27.834908812401395,0.9195312891863269
2014-01-14,14.908133360865902,29.06485675288603,0.3866633586164447
2014-01-15,15.031364445821508,27.8015010007102,2.4472561065201823
2014-01-16,15.075206434966377,28.599992518027026,1.6676517500325858
2014-01-17,14.912282876504712,28.872517341601004,0.8418862971409254
2014-01-21,15.358264595396621,29.103384371610446,0.9377033329555472
2014-01-22,15.444770054941298,30.347050928357636,0.5463785553755706
2014-01-23,15.455386383629346,29.83266035501889,1.6360260450689628
2014-01-24,15.26288380657462,29.788616247827168,2.3509922842844766
2014-01-27,15.40779239326199,28.46972946565112,1.6325425371942435
2014-01-28,15.624740214061106,29.321453323115758,1.034569878906869
2014-01-29,15.697035701196837,30.196585748152486,2.2778264195637874
2014-01-30,15.695103884334042,28.881304351752405,1.7210214225444527
2014-01-31,15.491048540368888,29.88866399820153,0.5879109406479042
2014-02-03,15.600152828743377,30.294306571840927,1.9014080884021092
2014-02-04,15.802428816049153,29.771948874448892,0.9330447976416402
2014-02-05,15.857597538679446,29.70371391729756,2.738295941439938
2014-02-06,15.835532617137725,29.746715570272528,2.754250251096487
2014-02-07,15.607880027321457,30.159179740084635,1.8769533519712556
2014-02-10,15.622534204610552,29.095754564747935,2.5315538965753817
2014-02-11,15.78511910476543,30.21495493481933,1.6636874649298719
2014-02-12,15.79666685333607,30.857718162139655,1.133195567436549
2014-02-13,15.727355500954825,29.475295935597327,1.9636687872474332
2014-02-14,15.449261161966191,28.904225476318114,2.2557799560768905
2014-02-18,15.405121141437181,28.802342241349656,1.282986624693875
2014-02-19,15.360215793623501,28.62376821961027,2.2396868934507475
2014-02-20,15.235701514598128,29.638254393769643,0.7776043961923261
2014-02-21,14.90452922266997,28.568792970281777,2.8154031757612143
2014-02-24,14.61648336364122,28.052101590457795,0.17736142606616112
2014-02-25,14.685708420431478,28.698365917094247,0.5616335284621682
2014-02-26,14.610078537974468,28.853108578878082,0.39766809825084193
2014-02-27,14.461115275348988,27.82388537977834,-0.328068355451859
2014-02-28,14.112122890090816,27.609657145181753,0.2857799870298633
2014-03-03,13.812036530256394,28.369107890861407,0.2218356973303965
2014-03-04,13.890970021404907,27.581481042477314,-0.6755444063251743
2014-03-05,13.83156476602699,27.883681362567145,-0.8101401386908185
2014-03-06,13.704971919314445,28.803964718071672,-1.3128177809838009
2014-03-07,13.384033824389789,27.390218877474204,-0.09001627360321762
2014-03-10,13.196566323117489,26.224854003362637,-1.1774452572541716
2014-03-11,13.320428793135752,27.212871516416115,-0.8691641108540127
2014-03-12,13.308560672795839,27.318933760584265,-1.4773543965037144
2014-03-13,13.231479019724354,27.68517795939652,-0.424256815090665
2014-03-14,12.961429782650427,26.834119786893915,-0.6772954026619437
2014-03-17,12.92982483650378,26.272150243567577,-1.1241459757805639
2014-03-18,13.105401250786102,26.95959546023037,-0.2198561669711066
2014-03-19,13.144695782177207,27.040435503668526,-0.8786770438080895
2014-03-20,13.118108101905978,27.886816212881744,-0.5459670328071106
2014-03-21,12.89786000357239,26.852503763998342,-1.5295771253368267
2014-03-24,13.01252174235734,26.48751667621242,-1.883403139054394
2014-03-25,13.23649338437266,26.892875959008215,-1.508741879978896
2014-03-26,13.324467488653148,27.975101274114113,0.05905244291594174
2014-03-27,13.347158989874668,26.521581964963385,0.15807739772720636
2014-03-28,13.177102119514124,28.10168279683523,-1.3375045918283186
2014-03-31,13.450465402813528,27.577842192463333,-0.249049739112068
2014-04-01,13.730638457936347,28.2667530253468,-1.0142101157568664
2014-04-02,13.876551178409892,28.886254244914987,-0.16151271515977186
2014-04-03,13.958813868259773,27.47115331004318,-0.20425394676352696
2014-04-04,13.849736260517782,26.706541928571678,0.16502725837304458
2014-04-07,14.310337987154902,27.863830325011268,0.009022224961032051
2014-04-08,14.652343753291333,28.189610867179344,0.4486495105507953
2014-04-09,14.858498244186608,29.29185232642765,0.5631172464604816
2014-04-10,14.998479514905158,28.251472572274302,0.7642248976240439
2014-04-11,14.943587854174464,28.8192505527864,1.3765765207741436
2014-04-14,15.534778689172168,29.036235377198206,1.2479965807467421
2014-04-15,15.906024972368163,28.967872991159627,1.4938860374609344
2014-04-16,16.13253825684565,30.343403011848597,2.401150487107165
2014-04-17,16.283064365362804,29.820627340954566,3.6912160054238625
2014-04-21,16.749333485198044,31.084208941081222,3.0745559021985405
2014-04-22,17.072996979894874,31.215380855614722,3.5463736986163936
2014-04-23,17.239798852860222,30.340434900511827,2.6507461187710346
2014-04-24,17.318829749206717,31.85538063595673,3.048231600426033
2014-04-25,17.181152560007483,31.375263386554835,3.65111539853964
2014-04-28,17.39633942738909,31.26543106955072,2.9205197292538325
2014-04-29,17.602819188498522,30.66484273842336,3.836398788834014
2014-04-30,17.647405567823775,33.28423918329579,3.649118623753661
2014-05-01,17.60094839826891,32.554493944121,4.462900839436533
2014-05-02,17.336378616050126,31.53544803436361,3.7548263545317226
2014-05-05,17.181995962721775,32.65425090371592,3.286079695815331
2014-05-06,17.27550665965753,32.40341582914957,3.6478825241634945
2014-05-07,17.21535300024765,31.44396275903638,2.949798574716515
2014-05-08,17.074086788349923,30.182846046126585,4.459022653354097
2014-05-09,16.726174597673975,31.362772596539504,2.2801538378224384
2014-05-12,16.402734267338,30.13173326209965,1.802874063864742
2014-05-13,16.46968832434494,30.556855319651085,3.0562423011860576
2014-05-14,16.39858498779293,30.629085069275963,3.2097326370022627
2014-05-15,16.261960984383293,29.84383964108205,2.5811518591382687
2014-05-16,15.93397046800027,29.682718376596842,2.324151564059553
2014-05-19,15.754570649807302,28.97555122829832,1.2310914232150367
2014-05-20,15.893859919680583,31.012102783253336,1.9744765861771847
2014-05-21,15.904805979340543,29.2805024139517,1.51381918924002
2014-05-22,15.858209588575972,29.3858227086309,2.218755175213434
2014-05-23,15.626364532054454,29.921627634205375,1.8219152671239025
2014-05-27,15.992911461669188,30.59699375858867,1.2620271554948355
2014-05-28,16.101426980748695,30.46550052123974,1.5066144603561042
2014-05-29,16.1472306860747,30.05248797545452,2.9808788383261478
2014-05-30,16.001123332551035,30.66055281695514,0.5841740976662159
2014-06-02,16.332983800012403,30.321220384830962,3.4426678515163864
2014-06-03,16.622147762417985,30.277300553391683,2.492767518563367
2014-06-04,16.76901324723957,30.809958816385702,2.7606020642028217
2014-06-05,16.842790181651957,30.601085317206074,1.8505029454983082
2014-06-06,16.71464388314934,29.42859057426163,3.105252415525844
2014-06-09,17.047875236329567,30.894437171900922,3.4396455379323374
2014-06-10,17.323645721560556,31.153335827288114,3.8307547769417907
2014-06-11,17.45247290414051,31.475467537594703,3.9542697094330443
2014-06-12,17.50512569104869,31.25948207823761,3.8937711160708672
2014-06-13,17.35439455640349,30.93965886593228,2.98147555823753
2014-06-16,17.627370860920482,31.796913746376,3.8465368217879647
2014-06-17,17.890654141099798,30.885015075244702,3.566042308585695
2014-06-18,18.013023789080627,31.490831271354995,4.457128523799369
2014-06-19,18.06631059120115,31.904543260987253,3.671935606545372
2014-06-20,17.9241335422813,32.48854057090723,4.175926943773315
2014-06-23,18.274545139501278,31.558862535466968,4.172514990219316
2014-06-24,18.580858069241742,31.49546177824097,4.845679561042161
2014-06-25,18.754096048698223,32.321371321521625,4.942264865431275
2014-06-26,18.86518620394235,32.374398668207455,5.641760836750497
2014-06-27,18.786569801332565,32.482895734781664,4.583134546040007
2014-06-30,19.346877412172546,32.87076312425527,5.441693528987814
2014-07-01,19.7235120649669,32.80523587886588,6.27018481753044
2014-07-02,19.963904328557756,34.80568757022661,5.52304807497443
2014-07-03,20.13688107606017,34.752336172872845,5.011736134259269
2014-07-07,20.772873350893047,35.04777934869212,6.55531855308629
2014-07-08,21.15570957242049,35.29215449054098,6.517584689979462
2014-07-09,21.38643109565529,35.195890284671584,7.678903693670269
2014-07-10,21.532873460335104,36.494667992652886,7.110710622080441
2014-07-11,21.46471977937336,35.29967658151231,7.586925557557802
2014-07-14,21.886057370482906,35.23395811890191,8.771451530507886
2014-07-15,22.15519631126335,35.64947016914051,8.943701772719715
2014-07-16,22.256788803421962,36.53685543919076,8.89706623614163
2014-07-17,22.260179384799244,35.10885421563918,6.785373995660777
2014-07-18,22.03688489797586,36.58331594677597,7.7258507590972405
2014-07-21,21.942750473947335,35.04816886609473,7.682630130992947
2014-07-22,22.031958395934442,35.15859191341979,8.800556549244842
2014-07-23,21.95422027792865,35.927803876126895,7.448193773595186
2014-07-24,21.78177691121533,36.17163751493988,7.79735333353256
2014-07-25,21.389029352338298,35.32402593210016,7.825842087684865
2014-07-28,20.85225308958902,34.92562139702009,6.152101452872976
2014-07-29,20.82479690299193,34.60017750991953,6.647651937028549
2014-07-30,20.649014814065886,34.810374586248415,6.47497597227484
2014-07-31,20.398800490768984,34.669530184524,7.387137056347623
2014-08-01,19.94984665089329,34.25096392620333,5.074317532441099
2014-08-04,19.380809057504777,32.811716397333896,5.412886818068199
2014-08-05,19.387595408594226,33.24014405317043,5.809836591427196
2014-08-06,19.26797157260906,32.14994757172958,3.756733943928773
2014-08-07,19.094659883648198,33.57104068104744,4.603225470281715
2014-08-08,18.7418008352817,32.445383477564455,5.546944375775108
2014-08-11,18.555647342878505,32.388508033867076,4.379675659299489
2014-08-12,18.71335562866423,32.25127666317303,3.280869265938759
2014-08-13,18.751656452927577,32.819852468562495,5.3008004358081715
2014-08-14,18.74028402694931,33.212371026478394,4.5527084547217065
2014-08-15,18.55033662983745,32.60256700344303,5.480391378270488
2014-08-18,18.828748737629873,32.22516179282809,3.8415799403153965
2014-08-19,19.1237930465777,32.43134925013968,4.966894587318002
2014-08-20,19.28639530310436,32.94428784495803,5.852719878270133
2014-08-21,19.38409951123419,33.526767113168745,5.11806161188535
2014-08-22,19.286121121427,31.923594269776082,5.609816313611415
2014-08-25,19.724213756220347,34.2790501440562,5.068015859127006
2014-08-26,20.03110902059698,33.57635181950009,5.203265471120689
2014-08-27,20.184540006281665,34.02001048402254,6.311117424330491
2014-08-28,20.25243928747904,34.14377054995592,6.574091132765659
2014-08-29,20.10478894389921,34.330285234943375,7.566884479977209
2014-09-02,20.4796634635874,34.49677151814433,6.556870097774817
2014-09-03,20.507039998773653,33.851251814960456,6.588435331045715
2014-09-04,20.439988209507636,34.380556843718985,7.285374571402263
2014-09-05,20.151009128755298,34.268037847958276,5.904961821047845
2014-09-08,19.897436698609187,34.29567569103582,5.020554733168061
2014-09-09,19.948570889395715,34.43997198135755,6.260689457377685
2014-09-10,19.841214859912796,34.394147532149816,6.140170467462721
2014-09-11,19.647902232450374,33.820204268948146,5.359329950691838
2014-09-12,19.243129160119913,33.73337079914721,5.439396828120773
2014-09-15,18.721134928273724,32.56506990630344,4.816864568321908
2014-09-16,18.713066045363004,33.47161354516716,5.635579746235866
2014-09-17,18.562842988465565,31.782902135711417,4.447696042545594
2014-09-18,18.34323865189284,32.65628842360867,4.510235059618461
2014-09-19,17.928668978177637,32.706169518280625,3.9092653771632535
2014-09-22,17.470897517255754,30.77447864254341,3.541825580712192
2014-09-23,17.512267538763403,32.252583015227174,4.219684241286192
2014-09-24,17.423308607782594,31.414956932447087,1.904987392011109
2014-09-25,17.275182536480504,31.166244657065086,3.485550220266572
2014-09-26,16.94054628591398,30.662258359093986,3.554759747381315
2014-09-29,16.754322182863838,29.709435123683487,2.563181014073038
2014-09-30,16.890280489120148,30.640813656085154,1.992900958233161
2014-10-01,16.894740644748033,30.334713380731916,3.6141415125310745
2014-10-02,16.837051719435078,31.36970522480256,1.130646024370451
2014-10-03,16.5881814291553,30.17293929758006,1.6992042221865766
2014-10-06,16.6168226328375,30.874226531474118,4.276790498763552
2014-10-07,16.80645914745593,31.64354808112242,2.762438841513408
2014-10-08,16.854292488534753,30.57859917609063,3.7814628376924175
2014-10-09,16.829236820109468,31.49751884591128,2.769885390464304
2014-10-10,16.602075400783637,29.930663840226046,3.3646305879957468
2014-10-13,16.632133228374585,31.001043743228827,2.1370829545386787
2014-10-14,16.8027726586605,29.726821844061476,2.789679959949625
2014-10-15,16.823278256338945,30.534596947824618,2.4977461455628305
2014-10-16,16.76367290630233,31.11008939721046,3.9333547135301536
2014-10-17,16.495989116136588,30.026851948656883,3.7756852373455465
2014-10-20,16.382599734019514,30.52733100297988,2.02223911472573
2014-10-21,16.50304089499244,30.61072439296205,2.8403112278165774
2014-10-22,16.47462425997532,31.300588447685822,3.417287745954128
2014-10-23,16.36879040020937,31.65346586336032,1.6793773090612574
2014-10-24,16.05890324933264,30.501964634385143,3.082899559861672
2014-10-27,15.854482216625167,29.91801490965982,1.842469040268994
2014-10-28,15.959449716396067,29.867973966496322,2.6607622545858693
2014-10-29,15.924032809576227,30.30960182412805,2.238046836588105
2014-10-30,15.819985554260807,30.408642788282712,2.3172064069652403
2014-10-31,15.520767901276988,30.24925035228319,1.6692743426363823
2014-11-03,15.399347595059632,29.51303964174997,0.6929569878358142
2014-11-04,15.547165245341748,29.530692495042622,1.7868141670072861
2014-11-05,15.560802459768965,29.55160866408856,1.590718178679121
2014-11-06,15.510929453079308,30.31556528481826,0.4105790462619684
2014-11-07,15.269786478475766,29.62934037322301,-0.02456312078484529
2014-11-10,15.33233650658485,29.759478391882876,0.14171327389394495
2014-11-11,15.539900066435685,28.387940843348048,1.6852372110150113
2014-11-12,15.610056175699164,28.75782028355026,1.694984131060543
2014-11-13,15.6120653811317,30.1487437418934,2.9619538626871242
2014-11-14,15.416838466202547,30.75426499859626,1.2387114604217835
2014-11-17,15.569864903460022,29.754529763617107,2.4143671430274924
2014-11-18,15.788793892957825,29.895141240895576,3.4715984983977064
2014-11-19,15.882135224477539,30.553264183173084,1.7252946431803735
2014-11-20,15.896574068911237,29.03107894549925,1.641984126237167
2014-11-21,15.702936562538536,29.972988858070394,2.336135844918793
2014-11-24,15.798307079493254,29.72364049321403,1.1983306749889606
2014-11-25,15.979212126091564,30.576438244514573,2.6250572483599433
2014-11-26,16.004394861526993,28.77937798140585,1.9778720854912348
2014-11-28,15.670243617270184,29.31145526953752,1.8013543862440633
2014-12-01,15.508880224678306,30.17501044718166,2.0802325710880507
2014-12-02,15.604303488854093,29.401649216928067,2.7021626425975507
2014-12-03,15.546905652741449,29.464913604733468,1.418533395162168
2014-12-04,15.408527556180267,29.732128803519732,0.32417606963858836
2014-12-05,15.06298240548207,29.51117203501112,1.0902090960971778
2014-12-08,14.738133566408539,28.255724517727508,0.6875957670487517
2014-12-09,14.800453471449714,28.45462400704492,0.6861536532715414
2014-12-10,14.722235759441375,28.664401669753246,1.0335296510870169
2014-12-11,14.575951803192718,29.51443750879334,0.3749989584081716
2014-12-12,14.235810442928596,29.140208522470736,0.9155547062742468
2014-12-15,14.007329736602514,28.060666021749945,0.26806999309577345
2014-12-16,14.127374383881634,28.563490068706862,0.22991869086489913
2014-12-17,14.118540601158502,27.866556239786554,-0.4563131694556522
2014-12-18,14.052293113724664,28.09557395283532,0.8554608868847635
2014-12-19,13.801647068889332,27.629006772553936,-1.3314623224249957
2014-12-22,13.884204630562145,27.57037795888878,0.07850576796710626
2014-12-23,14.116832117730958,28.598063079438678,-0.7421426677825466
2014-12-24,14.222232186043607,29.53671783672172,0.6575245895110661
2014-12-26,14.13196758306374,28.690319490718444,0.160173384252549
2014-12-29,14.525886471541364,28.163543674737472,0.21515292236551495
2014-12-30,14.84901968626362,29.65484175429037,0.1777267324459717
2014-12-31,15.036356582275149,29.11376815901278,1.0652490249920492
2015-01-02,15.080919788371427,28.86738747155124,0.36456002736459253
2015-01-05,15.597389685640541,30.024028602935097,1.0300201910522937
2015-01-06,15.939720758948901,30.74146424882573,1.6241364878359714
2015-01-07,16.135860980729092,30.044447056830027,2.084755573263486
2015-01-08,16.25522460105691,31.36191698148912,1.638130167118602
2015-01-09,16.169172226608513,30.30225097453231,0.8973771676956842
2015-01-12,16.60914285804515,30.357864584851562,2.370285582475107
2015-01-13,16.91415126504087,31.31021663364119,2.403822458993018
2015-01-14,17.068933336890804,32.429259029836956,4.280736675701477
2015-01-15,17.144050853303387,31.195292065442988,2.57290669325936
2015-01-16,17.011986526600715,31.319229927334977,2.656745335972645
2015-01-20,17.575362690156254,32.062524386876724,3.5588011214744557
2015-01-21,17.689487911743612,31.678842077258675,3.2719803373718173
2015-01-22,17.72704601407624,31.07593478098626,4.1819315657358835
2015-01-23,17.560861200982878,31.130547761685396,3.577029215159411
2015-01-26,17.781849821528095,30.4327662596518,3.764629758910875
2015-01-27,18.023575847408434,33.21796970136546,4.863107933409845
2015-01-28,18.12057518768073,32.38317222747372,4.1832648583964565
2015-01-29,18.143410651600394,31.784828352329146,4.204565229046766
2015-01-30,17.96432263358061,32.476197897764145,3.863249816454674
2015-02-02,18.150785242182405,32.31156332887323,3.674705420219715
2015-02-03,18.380019847447183,32.4829272046131,3.4970330225909425
2015-02-04,18.462865663152243,31.441366531872713,3.611478826444492
2015-02-05,18.46924306515622,32.93164721028621,5.070175244233196
2015-02-06,18.270820389805532,31.234633485426055,3.58296412328158
2015-02-09,18.377732050110694,31.934840594549197,3.628151270502241
2015-02-10,18.57241393755594,33.96621076021017,5.014164791004673
2015-02-11,18.616583280145395,32.66071384735459,4.21129874613806
2015-02-12,18.580298726049865,32.252679420463664,4.795275081246542
2015-02-13,18.33550041989906,32.388117128012354,3.976571743021334
2015-02-17,18.42414122100773,32.64679239675003,4.4094002938472086
2015-02-18,18.411518479079266,32.691293407557744,6.069234781025322
2015-02-19,18.318605129063545,30.9612893639799,3.74360033552784
2015-02-20,18.018209071823726,31.596614483237424,4.5278526417277325
2015-02-23,17.816350366997973,31.15542508944668,3.8074771197871264
2015-02-24,17.911957400020857,32.264798968232384,3.7821812756983677
2015-02-25,17.861441765321374,32.06483269315298,3.33430522678972
2015-02-26,17.7363042507756,31.862762442265872,2.8980452038141937
2015-02-27,17.40985243891487,31.048378341496047,4.963047881444671
2015-03-02,17.170051983604647,30.515121597948593,3.595246924178408
2015-03-03,17.266862301649407,31.625626541024882,2.6216934452952323
2015-03-04,17.224380221033403,30.356943306658753,2.9295332533756793
2015-03-05,17.113869120361507,31.036176976459423,3.3610091546345853
2015-03-06,16.808291260866312,31.134582564256498,3.2115635930315123
2015-03-09,16.66381157622135,30.18805956883168,3.297553799799924
2015-03-10,16.80137093201005,31.377788578755858,2.7641549093377042
2015-03-11,16.803063999711892,30.656581447032853,3.2528850756160583
2015-03-12,16.739498527575932,30.58337983811377,3.198611029517482
2015-03-13,16.48299602705878,30.82070715346062,2.338000398889653
2015-03-16,16.492712202773326,30.03282045581579,3.5583016589601053
2015-03-17,16.682364752905183,31.085139204319674,1.826796112147736
2015-03-18,16.73588009067106,30.03417897921253,3.3890953348475983
2015-03-19,16.731206155672517,30.625438106012215,2.440552627733745
2015-03-20,16.532946985195252,30.467725732649914,2.7718114715575433
2015-03-23,16.7134725721681,30.54828033918562,1.7491779669048808
2015-03-24,16.95915687481598,31.133120877635534,3.594217536122973
2015-03-25,17.06862038793883,30.63537597960436,2.3217058198923133
2015-03-26,17.112525716123454,30.878921306097407,3.239654734070731
2015-03-27,16.963366077049606,31.117185559232936,3.159734248789275
2015-03-30,17.297351486971785,31.73281911248105,4.468516494369183
2015-03-31,17.597084779239406,30.985334102655788,4.773977383986751
2015-04-01,17.762312202140976,31.909491290421755,2.4316743026291743
2015-04-02,17.863727165391534,30.376674266331456,3.667319818040982
2015-04-06,18.292721722140016,31.92514472144334,4.450782852954434
2015-04-07,18.655112511221002,33.129362039474344,3.524331318935307
2015-04-08,18.882435569318307,32.52247306503863,5.333904335546999
2015-04-09,19.04457398819399,32.764259406124815,5.228307309266389
2015-04-10,19.013034968843108,33.90390128164445,4.555086691661345
2015-04-13,19.683439288431202,33.68838607422695,5.455033933025253
2015-04-14,20.084734652299936,33.817211985676934,5.716987902936427
2015-04-15,20.34336234168342,33.68626002530474,6.00002779748831
2015-04-16,20.528171222917326,34.58162905403981,6.520038877262203
2015-04-17,20.50971214993651,34.90832019526957,6.200311033815746
2015-04-20,21.15402717620167,34.775329351276774,6.3888418523179356
2015-04-21,21.52303334431498,35.239989400030865,6.663422091062453
2015-04-22,21.737136972921277,36.19998390746023,8.015201632101558
2015-04-23,21.865243426916887,35.824130613641145,7.232578627723545
2015-04-24,21.77818990205115,35.55252240875713,8.578593002947466
2015-04-27,22.15175004767649,36.403381869720135,8.70083201899803
2015-04-28,22.41211745195295,36.686969781695524,8.28443375005563
2015-04-29,22.51055422462205,36.38465262605223,9.233702076697938
2015-04-30,22.51754320340124,36.361364289611764,8.29482465279866
2015-05-01,22.30564828338282,36.639648113904684,8.741536190167949
2015-05-04,22.301153392109025,35.22560490650444,8.347231290661428
2015-05-05,22.44085130402293,37.21198950559444,8.495121607271786
2015-05-06,22.42454364397068,36.86519152746834,8.891664734275464
2015-05-07,22.324570074422105,36.37953985011456,8.791972940219239
2015-05-08,22.015232284953548,36.42769778970062,8.245683322961709
2015-05-11,21.790339145527096,36.05720450837904,6.955546721892134
2015-05-12,21.884402314731837,35.965641474847814,8.8928205135093
2015-05-13,21.837668823614674,35.001831142060546,7.908723309157321
2015-05-14,21.72283359062536,35.899230011918405,6.921137718170625
2015-05-15,21.41425777050319,35.37844586178535,7.332353815819891
2015-05-18,21.281554018508377,34.716954908401554,7.347643323818804
2015-05-19,21.43362258127706,34.94462831157738,8.664132426612497
2015-05-20,21.456542961239734,34.890945170488116,7.06372445999832
2015-05-21,21.421485557893455,34.773049044982606,6.786404786600159
2015-05-22,21.201113063346313,34.79860071122886,6.265056160289449
2015-05-26,21.619766309301717,36.58681993860252,7.92480113145881
2015-05-27,21.744348541872217,35.40351010593671,7.700955325235626
2015-05-28,21.807897819541704,35.83395265923559,8.149147638330158
2015-05-29,21.681365355481443,36.25347499417285,7.5097592428513344
2015-06-01,22.0836389703123,35.46294731549063,7.809187396453132
2015-06-02,22.40013759676713,36.289774329404025,9.02344062004153
2015-06-03,22.576121627297866,37.16015102648632,8.076098721033969
2015-06-04,22.680639050584244,37.508502378646114,9.118378659502875
2015-06-05,22.584650701041063,36.50175401922454,9.84356880316705
2015-06-08,23.020309740740196,37.59210140061361,8.838885403467803
2015-06-09,23.33124043558926,36.28784846972417,9.727544058815948
2015-06-10,23.495223743956206,37.70924391499962,8.43633667529053
2015-06-11,23.582721501652824,38.010920311698484,9.299561785883386
2015-06-12,23.46622990812917,38.08343302195156,9.623830053449225
2015-06-15,23.835716797024403,38.41387542352548,9.909125346362845
2015-06-16,24.128417528987775,37.674214395089265,11.154214610737553
2015-06-17,24.27859637598158,37.92314325297192,10.156493248731515
2015-06-18,24.358021206931824,37.660588055863684,10.888571811113994
2015-06-19,24.240303433110522,36.89190940329665,9.257297111184958
2015-06-22,24.654793325227857,37.45717116762176,10.74816720785332
2015-06-23,24.979899075458636,39.22532240591787,11.481261056544035
2015-06-24,25.171040553382348,39.91825728900802,10.951074018744945
2015-06-25,25.29944762510365,39.30797440329445,11.958759754789881
